ID,electricity_consumption
8712,306.82839000998996
8713,289.99515268065267
8714,425.4883813318954
8715,407.08554820686555
8716,496.1553112428335
8717,490.10736912891036
8718,348.10385812422885
8719,544.8090282272211
8720,380.74147012987004
8721,435.93413732933743
8722,397.67478834498826
8723,396.80103792048277
8724,498.5053122586033
8725,373.18578872190875
8726,496.8524942638782
8727,379.1726168613776
8728,469.0951563088967
8729,466.0840679875679
8730,382.08757049522967
8731,491.21730919328604
8732,464.50651690263754
8733,469.4590709702064
8734,455.8895506729402
8735,430.07817339327335
8736,388.3492426612602
8737,413.2457599289599
8738,328.14707535797544
8739,372.0056707292707
8740,439.83144518989803
8741,277.8264041820924
8742,331.10650658464334
8743,409.82284878630156
8744,297.91458509660276
8745,339.75188095413364
8746,282.252956130536
8747,255.6382658218974
8748,251.27858156157575
8749,281.5191445861672
8750,278.0058272727273
8751,282.2458034984624
8752,303.37134038902275
8753,294.8475434232434
8754,389.26964202464205
8755,368.74363559628773
8756,427.7054071272381
8757,362.3011278838808
8758,363.71528500465064
8759,334.0038725607724
9312,289.5472413155472
9313,249.29034316663734
9314,221.1458102897103
9315,231.7175014319014
9316,216.36881025641028
9317,221.81642504162508
9318,209.7068881067333
9319,212.5185611133964
9320,212.07492843822834
9321,211.1898706626707
9322,204.62999410589418
9323,202.9045602730602
9324,206.86337206127203
9325,205.63118341658335
9326,210.49858029617448
9327,203.43909840159836
9328,200.07045294705307
9329,253.5891020156314
9330,246.96976149815094
9331,245.63920220130743
9332,248.10367122877122
9333,291.1066992066758
9334,256.98059370979894
9335,269.0547437660378
9336,332.4800048226285
9337,273.4711540929658
9338,286.7565502262444
9339,338.0668654286888
9340,314.7227397426103
9341,283.96203418542245
9342,331.05461464613825
9343,338.57420658753006
9344,367.16010319092663
9345,245.5155757575757
9346,286.8914607725609
9347,253.76449730269732
9348,259.99309750249756
9349,271.707678921079
9350,240.62082910278573
9351,247.19610974391964
9352,226.73194171586917
9353,225.68966466515937
9354,285.7090751581751
9355,252.15254142524137
9356,247.96632900432905
9357,269.221352913753
9358,304.5224887124228
9359,270.3744348984349
9360,287.9308701964702
9361,276.7671365301365
9362,394.3948999000999
9363,281.22947292707295
9364,273.6343954378954
9365,330.93036722689084
9366,328.4964396936397
9367,383.7020700280113
9368,285.59053786213775
9369,323.73139266223984
9370,367.4705251865781
9371,252.44107885447886
9372,264.0420636853343
9373,312.16578681122803
9374,269.9078317173023
9375,245.8525045621046
9376,234.2465935730935
9377,269.43683112181935
9378,284.1963991106932
9379,334.7096689839572
9380,386.99623691069854
9381,338.4961376623376
9382,252.87205088832738
9383,360.6004552251669
9384,313.43973493173485
9385,259.3030208458208
9386,222.90131322011317
9387,352.5099380090496
9388,286.13376996337007
9389,404.6570954624323
9390,355.1841970304206
9391,280.96012387612393
9392,236.39189588059003
9393,256.75654846381684
9394,273.64665329149705
9395,250.65820003329998
9396,244.2453626373627
9397,244.6352290376291
9398,270.678300965701
9399,263.500202175018
9400,272.39642369458505
9401,254.19864898434898
9402,283.74507326007335
9403,233.47232893772897
9404,271.5457789641731
9405,330.4581305784411
9406,353.8951945192063
9407,273.6589281444046
9408,434.8802219114219
9409,408.0662980078745
9410,370.4609959373959
9411,287.2158405261405
9412,298.7949467199467
9413,437.430176202229
9414,348.77760136726016
9415,400.9911465174465
9416,392.69609793735685
9417,412.27012279485217
9418,380.6299773699984
9419,402.93233962559174
9420,337.0341333333334
9421,352.27124580568625
9422,415.54852365430173
9423,447.1535478617358
9424,414.1230051017652
9425,370.8526345424297
9426,451.28846474518406
9427,447.2039529529296
9428,485.4547094081932
9429,448.44185451803105
9430,386.03430784117836
9431,501.71939288374597
9432,352.9036074907548
9433,252.40664395356973
9434,255.70564625374632
9435,262.79053583083584
9436,219.30605844155846
9437,240.99707069988833
9438,219.73909044289042
9439,213.1935315429668
9440,245.2561099077394
9441,241.1426313126501
9442,240.25097365266313
9443,221.5128211788212
9444,240.9094599753188
9445,249.91854908424912
9446,286.11709760239756
9447,252.9991913086914
9448,268.16376307026314
9449,280.9871444073986
9450,248.79325200289898
9451,281.63006000666
9452,240.49896781257962
9453,280.20181421323764
9454,239.3978553779554
9455,233.031194268889
9456,282.33704422244426
9457,311.865889425332
9458,270.07767775557767
9459,313.6647764901764
9460,232.9100163679458
9461,237.448177888778
9462,396.4804533265025
9463,423.1459393939395
9464,404.3638042291042
9465,457.89385785978743
9466,359.76107848817855
9467,420.55639890109893
9468,421.43679197199197
9469,389.48090056218297
9470,419.8835680319681
9471,402.04987131548626
9472,371.99370200823427
9473,387.02491719468935
9474,460.1316917357153
9475,475.10475700965674
9476,559.2960338994342
9477,400.6568788966658
9478,409.6748331890332
9479,495.98926356976364
9480,447.31795382497205
9481,418.0722734773999
9482,459.91036100566106
9483,461.6356922058335
9484,348.0655698634699
9485,450.26016706881734
9486,322.4442661671662
9487,422.63559190984466
9488,471.1202382051386
9489,308.4006341412973
9490,279.9518710622709
9491,230.33214186597715
9492,219.11791091261685
9493,216.44544121760595
9494,219.88449125776185
9495,211.82768931068935
9496,208.3344524142524
9497,200.10058087011024
9498,206.28030561203505
9499,228.64347489177484
9500,208.27619927719346
9501,213.68946040626042
9502,207.88844971694968
9503,203.9352794852206
10056,277.29979867387516
10057,262.0820301670879
10058,259.7216063270063
10059,261.7294560045734
10060,360.8457016317017
10061,313.18343023643
10062,317.13540369630357
10063,359.66768891980047
10064,345.7617056262578
10065,461.85222565075514
10066,371.8718129549523
10067,436.17909159174167
10068,374.0350431679653
10069,336.69395919766515
10070,327.8148213733635
10071,269.20310291277355
10072,318.5115406678948
10073,292.06491430758416
10074,307.4756713306302
10075,325.63406371106356
10076,249.69513346653355
10077,278.11855974221857
10078,271.1907992007991
10079,254.04056723276724
10080,257.2771721024074
10081,271.17966679986677
10082,233.74889343989338
10083,242.94094259661912
10084,210.09924498050975
10085,212.2771919668566
10086,215.56183524122937
10087,213.91339230769228
10088,213.97287765567765
10089,206.90704022644016
10090,209.46550231522863
10091,207.3812331668332
10092,210.3173884448884
10093,206.28555727605723
10094,207.93716474505885
10095,207.0883348984349
10096,250.83427481342196
10097,265.1840573426573
10098,247.7358132185668
10099,254.00111618381618
10100,250.87810855027325
10101,305.9748292234081
10102,246.5067508491509
10103,224.08723478482304
10104,222.40287774186598
10105,278.0750466592231
10106,252.8383019191336
10107,281.13128497580846
10108,302.0532889097831
10109,279.9438410922411
10110,306.79674964251416
10111,270.91738861138856
10112,251.31640835830837
10113,273.2835106086894
10114,284.6842430236431
10115,251.16870879120876
10116,233.83538691133427
10117,307.7666714285715
10118,255.57073910437387
10119,228.05848061843275
10120,237.22727672327673
10121,231.40216716616726
10122,259.5243441440912
10123,260.9120865134864
10124,268.5363286928757
10125,282.084817656853
10126,258.95417678987684
10127,289.0840628038628
10128,309.7301523809522
10129,259.79414900589614
10130,263.28854035262975
10131,410.82853490575485
10132,385.9652527157054
10133,439.9230053946056
10134,495.6011351210194
10135,337.97030039960026
10136,536.5276110928289
10137,483.20939365144653
10138,408.2426046953045
10139,405.6934222444222
10140,318.78345564435585
10141,433.27952727272736
10142,272.6078390451654
10143,274.6259379287379
10144,241.51161456778502
10145,296.4936686646687
10146,284.886962037962
10147,262.6589280102766
10148,262.9688996141114
10149,343.89761646121985
10150,281.2824479187479
10151,399.9477315745163
10152,315.97465967365963
10153,487.8741571692674
10154,467.6278433418858
10155,375.8267637018886
10156,364.17474312354307
10157,522.2548404103636
10158,479.11750368297714
10159,457.0424428274371
10160,381.99760599400594
10161,369.4812769862703
10162,371.64336543270974
10163,370.6485913890031
10164,332.45883341601177
10165,372.01843157835077
10166,276.22675611055615
10167,286.623115905663
10168,280.3086865115277
10169,274.3851987189283
10170,285.6714155178155
10171,247.4919712398713
10172,376.23361084405786
10173,277.8910328871127
10174,313.969209382774
10175,266.019188629018
10176,287.3211214119214
10177,279.15454865134865
10178,449.7804808524808
10179,456.2158374176548
10180,486.5209127773921
10181,452.03438034135235
10182,481.07940136584733
10183,443.391073144247
10184,456.90716560548344
10185,381.6126004113688
10186,347.4268210926329
10187,400.02080497541687
10188,337.15660139860137
10189,341.8856678707258
10190,324.78559360639366
10191,370.973018278213
10192,301.1420957007903
10193,356.0524692060233
10194,365.30555634365635
10195,392.4188900248099
10196,392.94923698379966
10197,362.63446713901413
10198,436.01265572114164
10199,421.4738294364458
10200,406.4206765993458
10201,436.5848511791899
10202,377.16709987330273
10203,479.6050725373916
10204,484.591325458855
10205,400.8180562125019
10206,361.13072707645284
10207,358.56342478501904
10208,431.5336132411966
10209,457.5105781480449
10210,332.0374236454979
10211,396.3884397602398
10212,374.8723248606467
10213,380.71171259002955
10214,391.2858105894106
10215,422.1191860805862
10216,369.55339967679384
10217,434.788441008991
10218,408.66820395604407
10219,383.93936663336643
10220,338.26907545787543
10221,433.824041889875
10222,380.9668907425907
10223,363.1591483809937
10224,403.3309637734814
10225,366.5504144522145
10226,368.6430969030969
10227,393.3417262071261
10228,364.52438944318095
10229,325.4992380129675
10230,377.0699895183248
10231,351.21999044289055
10232,360.16521371961375
10233,339.317538061938
10234,327.500441958042
10235,317.6568728937729
10236,342.0493801531802
10237,426.7730095571094
10238,407.39408215118215
10239,444.09316793206796
10240,345.8250749953127
10241,420.47525740925755
10242,441.2464071262072
10243,367.6595615804878
10244,372.1229850404497
10245,374.02335739215107
10246,388.9112276848697
10247,512.494317432722
10800,377.1016603565899
10801,352.82257826839833
10802,388.348156896641
10803,414.02841711621716
10804,373.83650249750247
10805,373.72614950343774
10806,370.8470253119428
10807,416.2867141416685
10808,329.4789906773056
10809,316.13340223636004
10810,348.54330707932024
10811,304.5153284715284
10812,298.04454456557926
10813,251.42652645785586
10814,278.2224884483938
10815,292.72893657539566
10816,239.17147000658912
10817,255.12517928346165
10818,321.2775689486984
10819,275.80903994315275
10820,296.0035207302503
10821,363.48013721964315
10822,390.125861938062
10823,389.0632279897823
10824,407.39528100719104
10825,380.0089796321326
10826,427.5283578609798
10827,405.1584918414918
10828,346.90672940322816
10829,383.2117606060606
10830,380.28932273060275
10831,332.1849321012321
10832,246.41083008303391
10833,259.0926837299955
10834,260.79898561438563
10835,255.67392673992669
10836,246.3646502105737
10837,237.17856090576097
10838,237.20215831423488
10839,229.0477235764236
10840,224.1567751914752
10841,243.41614311570783
10842,236.9279214269734
10843,232.595652081252
10844,265.54777217374993
10845,270.6459022820317
10846,305.90623338735566
10847,351.2034659654072
10848,250.60268684648682
10849,267.9148267458032
10850,283.99636946562214
10851,269.5195752072488
10852,264.44954925074927
10853,297.6992253276134
10854,349.1290868344247
10855,330.36162527472527
10856,278.7771178468591
10857,251.12394972674392
10858,273.3490113220113
10859,257.7111050283051
10860,262.12315405669597
10861,251.2977111888113
10862,252.85429382372013
10863,246.3498680260916
10864,251.0152170104406
10865,263.3520761610938
10866,274.97328941058936
10867,231.70229190809187
10868,243.81664652014652
10869,259.20786506826505
10870,265.968924075924
10871,272.7351028285441
10872,376.6464190476189
10873,368.15975361305357
10874,329.96203263403265
10875,340.03011797789424
10876,323.49207099567104
10877,364.06412863802865
10878,379.87383303136494
10879,415.5844004603239
10880,302.3568878454878
10881,338.26911906759915
10882,265.02201140780966
10883,245.49100814273453
10884,275.956984278879
10885,239.21363491018786
10886,246.36048523045582
10887,226.3775933399933
10888,222.2137082251082
10889,215.83115866414292
10890,222.46780622710625
10891,221.27131708291705
10892,210.78230103230104
10893,239.05281610938098
10894,223.66336451391743
10895,206.12019547119553
10896,213.47698228438233
10897,209.1195533799534
10898,204.91772141192138
10899,207.64144015984013
10900,206.45943496503494
10901,204.46962529173607
10902,207.3172269678377
10903,209.27803696303687
10904,204.12619843489838
10905,203.18730462870462
10906,208.79139793539798
10907,205.0165049617049
10908,214.5023658008658
10909,208.83140583276375
10910,214.42128444888445
10911,200.69188115218114
10912,206.65054518814512
10913,198.26278005328007
10914,201.58490801829748
10915,206.70749840159837
10916,199.56721317980256
10917,256.9068872036117
10918,235.79891271865392
10919,286.1989279900698
10920,264.69914334489044
10921,275.1082340953164
10922,250.10536757432166
10923,226.0608084621261
10924,253.60358243717073
10925,215.61685315211113
10926,226.42662963352436
10927,265.4505192807194
10928,243.20503850659145
10929,217.7755505592446
10930,227.3414508589449
10931,218.49537372627378
10932,226.38439140859143
10933,221.56653672993684
10934,231.09488081567548
10935,224.76024704944174
10936,220.41102642063814
10937,241.84219626462283
10938,228.27531233678607
10939,244.66151113004636
10940,259.08276913086905
10941,222.7081260739261
10942,229.96927193786595
10943,228.04268006138005
10944,305.1300045954046
10945,234.26773551181196
10946,289.4939489377289
10947,270.63887825507817
10948,267.2610970695971
10949,376.80258771465896
10950,372.5228003860136
10951,411.25975716460243
10952,395.40718246361837
10953,316.8010006679596
10954,342.9534605786371
10955,335.76307036297044
10956,293.0553605943077
10957,297.5094448218448
10958,293.93777191930883
10959,273.22750436230433
10960,275.8167461969403
10961,265.3035323062901
10962,253.58406600066598
10963,276.42908474858467
10964,216.27976483516485
10965,216.6544417621594
10966,218.38819660339664
10967,214.81149145756214
11520,289.0981857769682
11521,301.579003929404
11522,289.02332099304203
11523,294.7269560400386
11524,258.13231488119726
11525,250.6506892401716
11526,231.00039167499168
11527,252.79178365669426
11528,236.05871608391618
11529,218.44269277389276
11530,234.09251975867267
11531,241.29351057508023
11532,235.97851609762785
11533,238.5124420716538
11534,241.1151233237351
11535,227.35389517149522
11536,235.55531361971367
11537,225.5291765548178
11538,231.6467255744256
11539,229.68817845487848
11540,217.5827483516484
11541,331.6559303117933
11542,325.5483364705468
11543,347.8113407278997
11544,385.71144320777256
11545,388.28042877700557
11546,399.1310789367494
11547,450.958616332687
11548,425.6773030812325
11549,426.5147897984367
11550,409.764125935468
11551,364.55401131238824
11552,374.64612304362316
11553,306.09500850130263
11554,305.0131498638616
11555,293.5639644825762
11556,267.7487669295616
11557,313.3110627725215
11558,268.5139585811506
11559,270.57919249769844
11560,297.64317043391384
11561,266.6924906426907
11562,277.14350782550787
11563,297.660881265793
11564,275.70059024113147
11565,322.83353379953377
11566,310.28273689509655
11567,305.3213144430038
11568,289.81000272479383
11569,301.64262467728344
11570,296.3845512487513
11571,288.1841085267674
11572,331.2518474862642
11573,287.69645139566313
11574,317.4119773840195
11575,300.84011648351657
11576,278.33218706577225
11577,255.31127176291196
11578,234.6288067599067
11579,233.7167615717616
11580,226.9122087912088
11581,227.84232514152524
11582,228.48364099234098
11583,230.14751408591408
11584,235.09545747585747
11585,236.97255256116432
11586,245.1104729740847
11587,238.54175902137078
11588,246.7708080390198
11589,248.08157547158726
11590,226.48469320679314
11591,220.8294203130203
11592,243.6853987012987
11593,287.35859373959374
11594,273.30306470825354
11595,240.63310755910763
11596,231.756416669605
11597,220.6166425960005
11598,260.5555017982018
11599,313.5534234549763
11600,310.01918171828163
11601,272.65776024339385
11602,259.92092590742595
11603,240.451508037061
11604,246.35944069264073
11605,258.23739130673243
11606,260.9317116217117
11607,267.77100551553707
11608,278.63055884115886
11609,273.8061961371961
11610,282.02881218430684
11611,313.8169333796638
11612,293.80137150919245
11613,275.7417714971303
11614,293.930726131763
11615,290.80465370419046
11616,286.9836745940334
11617,292.55957905427897
11618,293.6822051869698
11619,364.49626688856534
11620,315.4373163347721
11621,384.18648486601126
11622,370.1731665387244
11623,301.7080567432567
11624,305.0471835164835
11625,272.2881383646263
11626,282.19378675650586
11627,296.1525978021978
11628,256.49427332667335
11629,241.2890413253413
11630,261.3588307692308
11631,276.68687112887113
11632,301.2223687856003
11633,266.9810566100566
11634,265.294894039294
11635,323.9741114815009
11636,266.5325412528648
11637,316.5330683453802
11638,333.8832350042114
11639,283.1313932655581
11640,264.52944991674997
11641,297.1956207792207
11642,268.5298547785548
11643,373.8743023976025
11644,333.8168069930068
11645,439.68634880413697
11646,385.8924086247086
11647,352.741875136525
11648,298.30335431431314
11649,366.48939560264284
11650,307.4490305028306
11651,325.049309494427
11652,287.9040869013339
11653,294.8329758241759
11654,315.9840066100566
11655,296.4484260327907
11656,283.93480259740267
11657,287.4573505494506
11658,276.5095891284155
11659,300.77735260079635
11660,312.3583851011733
11661,337.78217262737274
11662,358.8174046541695
11663,404.2958820828294
11664,315.0373821708378
11665,360.8065706574127
11666,398.11646846486843
11667,330.69677419247444
11668,315.48312396936393
11669,323.2593814185815
11670,309.0716743723841
11671,343.0622800532803
11672,333.81388520107345
11673,309.83294444661027
11674,315.7746459501284
11675,304.98432082819147
11676,301.10208262906804
11677,310.24670321712915
11678,281.9700246131495
11679,311.6740747849763
11680,323.79852873792873
11681,288.12697009656995
11682,293.30533927053324
11683,271.3209988011989
11684,275.24127281139926
11685,251.85783973869266
11686,268.957741824842
11687,283.4761151397621
11688,280.4658268648019
11689,356.46507098169224
11690,354.88990712620705
11691,320.4183977632771
11692,324.9504616923305
11693,289.899367104825
11694,352.47318194354676
11695,422.4231309532572
11696,282.5877331668332
11697,303.58386929736935
11698,313.7418645647439
11699,276.99327216117206
11700,241.2448536130536
11701,248.21034649314876
11702,238.31415384615377
11703,224.8944825840826
11704,250.72638226685592
11705,258.3809035289788
11706,258.7275666823373
11707,259.87655552198055
11708,266.3210617224881
11709,319.74931239180995
11710,279.0796997335997
11711,284.41444455544456
12264,334.3961034534091
12265,313.89218738589267
12266,392.5138441381364
12267,316.86654018755394
12268,315.70155416994334
12269,333.03518957904856
12270,326.7550820826481
12271,319.9305713506101
12272,282.1409647959882
12273,294.4818791208791
12274,280.38476560106545
12275,232.8179606060607
12276,241.62467683982683
12277,248.9223757468023
12278,228.40078637152317
12279,238.5219633555148
12280,230.39652480852482
12281,224.74100109890102
12282,224.7185519813519
12283,252.5491960529666
12284,254.70509077356124
12285,251.74055645046377
12286,252.54485341325335
12287,252.39321111306984
12288,255.20904518618627
12289,298.97316750308505
12290,313.75473286713293
12291,283.7453943468297
12292,270.6259390813857
12293,278.30720225852576
12294,312.8579587784764
12295,295.119498101898
12296,295.8664634698635
12297,255.5906577434261
12298,277.2193512743155
12299,246.26323448424645
12300,249.0877276067586
12301,280.07650826644704
12302,252.7646110115294
12303,253.08960772070253
12304,272.7795762668704
12305,298.24658892381996
12306,299.8597191591019
12307,283.2845005739359
12308,285.17770988134674
12309,294.8123453791821
12310,286.52877968697965
12311,288.4342740142211
12312,278.4844143617708
12313,332.3201956547802
12314,304.6099982924445
12315,317.09045786594345
12316,330.37208884448876
12317,314.505882217782
12318,327.9473942293738
12319,271.132343889444
12320,326.09554358273317
12321,280.08740372960364
12322,274.2032654426212
12323,306.87063003467114
12324,251.60609730616105
12325,292.5732609723609
12326,250.54429954751134
12327,249.42008562075168
12328,269.12681668135787
12329,257.7689143954086
12330,257.4783077199223
12331,268.0585130869131
12332,285.14254102825277
12333,264.2603138626079
12334,270.1246457418609
12335,280.4117366633367
12336,297.9801398856046
12337,297.4790734011683
12338,303.8559378887778
12339,279.8527684344641
12340,294.76533101016634
12341,283.4145544455546
12342,301.2245339348121
12343,299.2734384009929
12344,294.9583214556685
12345,296.46393425463407
12346,281.5948606393606
12347,280.8368544281031
12348,271.1888353803059
12349,289.99240899100903
12350,282.6152173826173
12351,303.1680299700299
12352,281.72878368298365
12353,275.56791002331
12354,247.70821542575067
12355,271.7162756681915
12356,296.39517825507824
12357,307.1386458337361
12358,320.3829018981018
12359,312.04367605727606
12360,301.7450896436897
12361,320.2128797483218
12362,330.4151952380952
12363,317.19035427905425
12364,317.0360323343324
12365,315.9719812697106
12366,298.9810677459795
12367,316.1639462537463
12368,260.5535370121107
12369,279.332924941725
12370,260.0542440226439
12371,251.64175090987453
12372,267.85505171929526
12373,256.25843530442734
12374,220.62148432207636
12375,231.56957912675557
12376,238.74529410922418
12377,236.76601025641025
12378,235.44681466670576
12379,266.4509281158134
12380,289.82380366826175
12381,272.65246122211124
12382,306.738378228513
12383,290.485958362105
12384,280.6454264802612
12385,296.02439762480316
12386,299.65841972035446
12387,289.2035805335016
12388,368.15211834831837
12389,330.48334044964315
12390,311.4386962651384
12391,315.64914979726166
12392,283.8243155511157
12393,363.880011617794
12394,303.39087985739735
12395,290.48650049950055
12396,267.84835382739044
12397,248.4653047163621
12398,262.7852282550783
12399,257.3156363636364
12400,253.88463045190105
12401,269.86379660339657
12402,283.0112628337179
12403,277.785522943723
12404,398.3035063021251
12405,331.2627062175919
12406,321.1855730230554
12407,326.72681912508557
12408,411.1148350808118
12409,315.48613686313684
12410,285.3088107226107
12411,282.91329826839825
12412,320.1603845435267
12413,366.047699339876
12414,322.91605913748174
12415,314.11065161505155
12416,286.961021046652
12417,312.54725576384396
12418,295.36531703786403
12419,326.6716952680961
12420,271.4159938061938
12421,329.3872304329314
12422,280.60715793030494
12423,317.6409723942724
12424,278.8099146972494
12425,271.1938193961594
12426,276.67033316436766
12427,287.5421919689936
12428,301.5997081969631
12429,310.199239673433
12430,293.9226677322677
12431,331.9529722277723
12984,303.8075848914293
12985,284.37930726990066
12986,278.7908103621869
12987,285.9741817446065
12988,295.95248154982266
12989,300.7661811854812
12990,289.57716793402676
12991,327.7789872702117
12992,326.47886632458045
12993,332.33842887112894
12994,315.277451388079
12995,305.03019121484573
12996,342.55424982960324
12997,295.50099828994536
12998,308.98617617715615
12999,290.80457427339286
13000,302.77220047876665
13001,324.7148953949277
13002,315.9870080703611
13003,297.6690425381635
13004,328.13545005582654
13005,328.6717945054945
13006,327.3875420873245
13007,309.6043118606884
13008,354.6183528138529
13009,300.0393694305695
13010,303.1302800474124
13011,333.7709638870932
13012,288.65792935836095
13013,295.23153758006686
13014,315.192225035893
13015,310.19023579753593
13016,293.43729596115725
13017,313.68390359678585
13018,298.69360154550384
13019,294.51536091967535
13020,321.0041071148365
13021,306.38426356976356
13022,298.64608723461515
13023,300.12650795870803
13024,294.6590988779336
13025,309.451454079254
13026,320.6285985808518
13027,285.70015515504093
13028,303.6034371550018
13029,302.4863996385542
13030,292.6212375957376
13031,316.8681389140272
13032,271.8822279054279
13033,308.7545797380872
13034,304.13382441325444
13035,292.12891771118467
13036,304.6439356599025
13037,297.62712509451336
13038,292.74137359307355
13039,298.79614734784667
13040,320.7504012987014
13041,296.552640990844
13042,269.0474435799494
13043,292.85043980753755
13044,302.3845557191237
13045,299.11808020864584
13046,269.5149794039295
13047,304.97922304489765
13048,332.4385698484178
13049,303.80527596343046
13050,277.19486406608934
13051,291.8401558265265
13052,282.12025557775553
13053,306.2197201445612
13054,290.8181732955102
13055,314.0773977473507
13056,286.86903310023314
13057,288.7185615016564
13058,302.95625961881245
13059,314.0405048696402
13060,299.4247840061898
13061,262.88298511663777
13062,276.750528589058
13063,298.54752474233703
13064,300.000324694913
13065,287.98549926564664
13066,298.71929733115167
13067,284.4027539267749
13068,276.05412483594836
13069,297.00104804920556
13070,313.8413558848539
13071,336.8786846819847
13072,283.19042278701687
13073,300.70773076632173
13074,300.7036937728937
13075,270.57511285185404
13076,296.109744338015
13077,323.6813319627174
13078,293.3655093390014
13079,287.80602545476967
13080,295.65503456475324
13081,303.2562932585754
13082,315.9066400669506
13083,272.5378720260132
13084,299.19940557703165
13085,303.32785961666093
13086,292.7645071634248
13087,274.7154170476582
13088,296.3984857475857
13089,298.0671117126775
13090,288.6648240119556
13091,278.3845143291177
13092,301.5242809523808
13093,302.54042462439526
13094,338.30768037547307
13095,313.3412116620222
13096,311.2379466200466
13097,277.7562391741592
13098,294.413374758884
13099,296.39752856163454
13100,282.8303769132828
13101,316.16573814787364
13102,309.05304734089435
13103,298.37676978996654
13104,323.5369234327077
13105,312.85307647790813
13106,331.3614356976358
13107,311.9339598757707
13108,278.24504218117124
13109,275.28807746989844
13110,317.3457877636474
13111,324.3524819757479
13112,273.68551138861153
13113,325.3504504153987
13114,322.15822189973346
13115,306.234363665746
13116,289.73555478350335
13117,252.86653383283385
13118,244.3243034867093
13119,223.0828356310357
13120,243.94109913419908
13121,238.92071908091907
13122,253.390537995338
13123,264.10391131924183
13124,293.6452073260074
13125,302.36000163905067
13126,299.24732454135005
13127,335.7685144760296
13128,344.47342244731516
13129,322.02927083504727
13130,322.44831828171823
13131,309.21076881720415
13132,274.6393567099567
13133,292.6643201219833
13134,254.14921742179396
13135,292.0821670936906
13136,315.38303078002514
13137,307.7096204602415
13138,327.90524552898086
13139,314.0323896300615
13140,329.3926044289044
13141,290.30394275058285
13142,309.97608221112233
13143,281.26502520812517
13144,300.7758469522635
13145,274.06125782844606
13146,283.98133786213793
13147,321.33464465534473
13148,339.5050692206668
13149,321.08707102352696
13150,331.8370975792009
13151,331.03784428904413
13152,307.9955515817516
13153,346.4189355663944
13154,292.31926523476517
13155,300.3588042624041
13156,263.59110658753013
13157,308.04231862172907
13158,294.1996243090243
13159,270.84515917415916
13160,283.42071908091924
13161,236.15855553919766
13162,241.32816533611322
13163,248.77450944318838
13164,227.5295146467567
13165,216.49705406358353
13166,218.20567663121204
13167,214.55079144189145
13168,225.5565936063937
13169,235.61271484202075
13170,245.5424253080253
13171,244.88130377122883
13172,249.6399621155267
13173,279.4286406926407
13174,259.26739902172125
13175,259.5012343705829
13728,295.8507713493404
13729,329.83928494193964
13730,304.45181498501506
13731,303.5417856196435
13732,379.5340195633157
13733,305.2629962837162
13734,328.9444616266087
13735,321.3023107313738
13736,318.3973045673625
13737,322.4871824175826
13738,302.54042462439526
13739,309.145095762102
13740,391.96010952546
13741,324.57518645358766
13742,300.6482969903659
13743,298.94468312306896
13744,318.29882157378927
13745,336.61711474975345
13746,326.8164331002331
13747,351.4891397191044
13748,332.69465527805517
13749,350.82671690295524
13750,342.60550851021156
13751,320.4620200133199
13752,304.15196843156826
13753,326.0748981818183
13754,332.48460853326236
13755,324.01830855666066
13756,356.7833515151514
13757,337.95904728604717
13758,325.15346805005373
13759,308.3575094482669
13760,336.7216323485775
13761,347.29785702949533
13762,309.25127540694587
13763,311.60193476327584
13764,329.94773057138934
13765,307.6209469407783
13766,335.06357901031
13767,453.59621425241437
13768,332.4865318348317
13769,445.2877651015651
13770,323.2626354989194
13771,334.96189721190404
13772,328.5795928591881
13773,304.302659791581
13774,344.53981462706554
13775,317.45789467199484
13776,317.4823680185064
13777,400.3134632152161
13778,319.1837622658043
13779,337.0060655207538
13780,318.17696288321605
13781,312.1651935926818
13782,337.27617875457867
13783,347.71112470078947
13784,313.4150852593272
13785,335.18779761610955
13786,296.0364078717774
13787,409.53574312354294
13788,367.6498314352314
13789,334.4068533309828
13790,342.6133991988403
13791,310.0382444388944
13792,338.48184630506745
13793,320.765985908828
13794,340.73014248898664
13795,397.1740570254307
13796,343.3853186252344
13797,354.8329502084122
13798,421.9836305583305
13799,306.3237886779887
13800,313.6305554112554
13801,313.151106015553
13802,284.9916455778139
13803,301.11406040675445
13804,286.4119917357152
13805,288.022572346302
13806,336.62242702024486
13807,340.0993044863379
13808,306.96143700690357
13809,285.7639831570376
13810,321.21021115025314
13811,290.3755889720036
13812,276.9317609657011
13813,240.94887642357654
13814,259.72940013320016
13815,258.94102963702954
13816,286.20747081545915
13817,328.35321605061597
13818,288.1509934065934
13819,294.03591293412467
13820,337.3168945942945
13821,317.2721724490343
13822,322.1689208347207
13823,339.9266606060606
13824,318.891626973027
13825,324.09848771228764
13826,256.0271166962037
13827,279.23471495171503
13828,326.1135740005094
13829,272.84806630036627
13830,303.88751709126785
13831,342.3725199623906
13832,301.1856092574093
13833,278.9321412098065
13834,281.50998727938725
13835,306.6844578715401
13836,285.547168546785
13837,285.8872471845654
13838,306.7544090709667
13839,348.26405380963126
13840,297.86129515966115
13841,446.79124808524807
13842,310.2748491068699
13843,298.5047137107475
13844,302.3888079881579
13845,298.68492071262085
13846,287.15885280091203
13847,276.87220746210323
13848,305.1942764240918
13849,274.8537261598052
13850,311.54704485514486
13851,294.86066937250393
13852,285.5552511609134
13853,326.25137859787264
